pareto_p,yield_thresh,n_rounds,k_escape,survey,recall,corpus_size,n_rounds_run,recall_r1,recall_r2,recall_r3
50,0.1,1,10,S1_MIT,0.7800687285223368,80669,1,0.7800687285223368,,
50,0.1,1,10,S2_UCG,0.9120370370370371,62172,1,0.9120370370370371,,
50,0.1,1,10,S3_TOPO,0.9069767441860465,67966,1,0.9069767441860465,,
50,0.1,1,20,S1_MIT,0.7800687285223368,80669,1,0.7800687285223368,,
50,0.1,1,20,S2_UCG,0.9120370370370371,62172,1,0.9120370370370371,,
50,0.1,1,20,S3_TOPO,0.9069767441860465,67966,1,0.9069767441860465,,
50,0.1,1,50,S1_MIT,0.7800687285223368,80669,1,0.7800687285223368,,
50,0.1,1,50,S2_UCG,0.9120370370370371,62172,1,0.9120370370370371,,
50,0.1,1,50,S3_TOPO,0.9069767441860465,67966,1,0.9069767441860465,,
50,0.1,2,5,S1_MIT,0.8041237113402062,116240,2,0.7800687285223368,0.8041237113402062,
50,0.1,2,5,S2_UCG,0.9351851851851852,95638,2,0.9120370370370371,0.9351851851851852,
50,0.1,2,5,S3_TOPO,0.9147286821705426,90154,2,0.9069767441860465,0.9147286821705426,
50,0.1,2,10,S1_MIT,0.8230240549828178,142732,2,0.7800687285223368,0.8230240549828178,
50,0.1,2,10,S2_UCG,0.9398148148148148,115108,2,0.9120370370370371,0.9398148148148148,
50,0.1,2,10,S3_TOPO,0.9198966408268734,100490,2,0.9069767441860465,0.9198966408268734,
50,0.1,2,20,S1_MIT,0.8573883161512027,166442,2,0.7800687285223368,0.8573883161512027,
50,0.1,2,20,S2_UCG,0.9444444444444444,136579,2,0.9120370370370371,0.9444444444444444,
50,0.1,2,20,S3_TOPO,0.9302325581395349,113737,2,0.9069767441860465,0.9302325581395349,
50,0.1,2,50,S1_MIT,0.8883161512027491,198291,2,0.7800687285223368,0.8883161512027491,
50,0.1,2,50,S2_UCG,0.9583333333333334,182553,2,0.9120370370370371,0.9583333333333334,
50,0.1,2,50,S3_TOPO,0.9483204134366925,140909,2,0.9069767441860465,0.9483204134366925,
50,0.1,3,5,S1_MIT,0.8230240549828178,129265,3,0.7800687285223368,0.8041237113402062,0.8230240549828178
50,0.1,3,5,S2_UCG,0.9351851851851852,108530,3,0.9120370370370371,0.9351851851851852,0.9351851851851852
50,0.1,3,5,S3_TOPO,0.9198966408268734,101405,3,0.9069767441860465,0.9147286821705426,0.9198966408268734
50,0.1,3,10,S1_MIT,0.8694158075601375,155217,3,0.7800687285223368,0.8230240549828178,0.8694158075601375
50,0.1,3,10,S2_UCG,0.9444444444444444,137776,3,0.9120370370370371,0.9398148148148148,0.9444444444444444
50,0.1,3,10,S3_TOPO,0.9250645994832042,117885,3,0.9069767441860465,0.9198966408268734,0.9250645994832042
50,0.1,3,20,S1_MIT,0.9020618556701031,190120,3,0.7800687285223368,0.8573883161512027,0.9020618556701031
50,0.1,3,20,S2_UCG,0.9513888888888888,163768,3,0.9120370370370371,0.9444444444444444,0.9513888888888888
50,0.1,3,20,S3_TOPO,0.9302325581395349,134274,3,0.9069767441860465,0.9302325581395349,0.9302325581395349
50,0.1,3,50,S1_MIT,0.9432989690721649,225154,3,0.7800687285223368,0.8883161512027491,0.9432989690721649
50,0.1,3,50,S2_UCG,0.9606481481481481,210150,3,0.9120370370370371,0.9583333333333334,0.9606481481481481
50,0.1,3,50,S3_TOPO,0.9483204134366925,169194,3,0.9069767441860465,0.9483204134366925,0.9483204134366925
50,0.2,1,5,S1_MIT,0.7800687285223368,80669,1,0.7800687285223368,,
50,0.2,1,5,S2_UCG,0.9120370370370371,62172,1,0.9120370370370371,,
50,0.2,1,5,S3_TOPO,0.9069767441860465,67966,1,0.9069767441860465,,
50,0.2,1,10,S1_MIT,0.7800687285223368,80669,1,0.7800687285223368,,
50,0.2,1,10,S2_UCG,0.9120370370370371,62172,1,0.9120370370370371,,
50,0.2,1,10,S3_TOPO,0.9069767441860465,67966,1,0.9069767441860465,,
50,0.2,1,20,S1_MIT,0.7800687285223368,80669,1,0.7800687285223368,,
50,0.2,1,20,S2_UCG,0.9120370370370371,62172,1,0.9120370370370371,,
50,0.2,1,20,S3_TOPO,0.9069767441860465,67966,1,0.9069767441860465,,
50,0.2,1,50,S1_MIT,0.7800687285223368,80669,1,0.7800687285223368,,
50,0.2,1,50,S2_UCG,0.9120370370370371,62172,1,0.9120370370370371,,
50,0.2,1,50,S3_TOPO,0.9069767441860465,67966,1,0.9069767441860465,,
50,0.2,2,5,S1_MIT,0.8041237113402062,116240,2,0.7800687285223368,0.8041237113402062,
50,0.2,2,5,S2_UCG,0.9351851851851852,95638,2,0.9120370370370371,0.9351851851851852,
50,0.2,2,5,S3_TOPO,0.9147286821705426,90154,2,0.9069767441860465,0.9147286821705426,
50,0.2,2,10,S1_MIT,0.8230240549828178,142732,2,0.7800687285223368,0.8230240549828178,
50,0.2,2,10,S2_UCG,0.9398148148148148,115108,2,0.9120370370370371,0.9398148148148148,
50,0.2,2,10,S3_TOPO,0.9198966408268734,100490,2,0.9069767441860465,0.9198966408268734,
50,0.2,2,20,S1_MIT,0.8573883161512027,166442,2,0.7800687285223368,0.8573883161512027,
50,0.2,2,20,S2_UCG,0.9444444444444444,136579,2,0.9120370370370371,0.9444444444444444,
50,0.2,2,20,S3_TOPO,0.9302325581395349,113737,2,0.9069767441860465,0.9302325581395349,
50,0.2,2,50,S1_MIT,0.8883161512027491,198291,2,0.7800687285223368,0.8883161512027491,
50,0.2,2,50,S2_UCG,0.9583333333333334,182553,2,0.9120370370370371,0.9583333333333334,
50,0.2,2,50,S3_TOPO,0.9483204134366925,140909,2,0.9069767441860465,0.9483204134366925,
50,0.2,3,5,S1_MIT,0.8230240549828178,129265,3,0.7800687285223368,0.8041237113402062,0.8230240549828178
50,0.2,3,5,S2_UCG,0.9351851851851852,108530,3,0.9120370370370371,0.9351851851851852,0.9351851851851852
50,0.2,3,5,S3_TOPO,0.9198966408268734,101405,3,0.9069767441860465,0.9147286821705426,0.9198966408268734
50,0.2,3,10,S1_MIT,0.8694158075601375,155217,3,0.7800687285223368,0.8230240549828178,0.8694158075601375
50,0.2,3,10,S2_UCG,0.9444444444444444,137776,3,0.9120370370370371,0.9398148148148148,0.9444444444444444
50,0.2,3,10,S3_TOPO,0.9250645994832042,117885,3,0.9069767441860465,0.9198966408268734,0.9250645994832042
50,0.2,3,20,S1_MIT,0.9020618556701031,190120,3,0.7800687285223368,0.8573883161512027,0.9020618556701031
50,0.2,3,20,S2_UCG,0.9513888888888888,163768,3,0.9120370370370371,0.9444444444444444,0.9513888888888888
50,0.2,3,20,S3_TOPO,0.9302325581395349,134274,3,0.9069767441860465,0.9302325581395349,0.9302325581395349
50,0.2,3,50,S1_MIT,0.9432989690721649,225154,3,0.7800687285223368,0.8883161512027491,0.9432989690721649
50,0.2,3,50,S2_UCG,0.9606481481481481,210150,3,0.9120370370370371,0.9583333333333334,0.9606481481481481
50,0.2,3,50,S3_TOPO,0.9483204134366925,169194,3,0.9069767441860465,0.9483204134366925,0.9483204134366925
60,0.01,1,5,S1_MIT,0.7955326460481099,90557,1,0.7955326460481099,,
60,0.01,1,5,S2_UCG,0.9490740740740741,74407,1,0.9490740740740741,,
60,0.01,1,5,S3_TOPO,0.9224806201550387,74143,1,0.9224806201550387,,
60,0.01,1,10,S1_MIT,0.7955326460481099,90557,1,0.7955326460481099,,
60,0.01,1,10,S2_UCG,0.9490740740740741,74407,1,0.9490740740740741,,
60,0.01,1,10,S3_TOPO,0.9224806201550387,74143,1,0.9224806201550387,,
60,0.01,1,20,S1_MIT,0.7955326460481099,90557,1,0.7955326460481099,,
60,0.01,1,20,S2_UCG,0.9490740740740741,74407,1,0.9490740740740741,,
60,0.01,1,20,S3_TOPO,0.9224806201550387,74143,1,0.9224806201550387,,
60,0.01,1,50,S1_MIT,0.7955326460481099,90557,1,0.7955326460481099,,
60,0.01,1,50,S2_UCG,0.9490740740740741,74407,1,0.9490740740740741,,
60,0.01,1,50,S3_TOPO,0.9224806201550387,74143,1,0.9224806201550387,,
60,0.01,2,5,S1_MIT,0.8350515463917526,121487,2,0.7955326460481099,0.8350515463917526,
60,0.01,2,5,S2_UCG,0.9560185185185185,112419,2,0.9490740740740741,0.9560185185185185,
60,0.01,2,5,S3_TOPO,0.9302325581395349,100608,2,0.9224806201550387,0.9302325581395349,
60,0.01,2,10,S1_MIT,0.8436426116838488,152048,2,0.7955326460481099,0.8436426116838488,
60,0.01,2,10,S2_UCG,0.9629629629629629,132569,2,0.9490740740740741,0.9629629629629629,
60,0.01,2,10,S3_TOPO,0.9354005167958657,112479,2,0.9224806201550387,0.9354005167958657,
60,0.01,2,20,S1_MIT,0.8711340206185567,170930,2,0.7955326460481099,0.8711340206185567,
60,0.01,2,20,S2_UCG,0.9629629629629629,159578,2,0.9490740740740741,0.9629629629629629,
60,0.01,2,20,S3_TOPO,0.9483204134366925,123850,2,0.9224806201550387,0.9483204134366925,
60,0.01,2,50,S1_MIT,0.9089347079037801,208061,2,0.7955326460481099,0.9089347079037801,
60,0.01,2,50,S2_UCG,0.9722222222222222,206410,2,0.9490740740740741,0.9722222222222222,
60,0.01,2,50,S3_TOPO,0.9638242894056848,152123,2,0.9224806201550387,0.9638242894056848,
60,0.01,3,5,S1_MIT,0.8350515463917526,141877,3,0.7955326460481099,0.8350515463917526,0.8350515463917526
60,0.01,3,5,S2_UCG,0.9606481481481481,129132,3,0.9490740740740741,0.9560185185185185,0.9606481481481481
60,0.01,3,5,S3_TOPO,0.9302325581395349,111563,3,0.9224806201550387,0.9302325581395349,0.9302325581395349
60,0.01,3,10,S1_MIT,0.8797250859106529,173170,3,0.7955326460481099,0.8436426116838488,0.8797250859106529
60,0.01,3,10,S2_UCG,0.9699074074074074,157178,3,0.9490740740740741,0.9629629629629629,0.9699074074074074
60,0.01,3,10,S3_TOPO,0.9354005167958657,128864,3,0.9224806201550387,0.9354005167958657,0.9354005167958657
60,0.01,3,20,S1_MIT,0.9140893470790378,193291,3,0.7955326460481099,0.8711340206185567,0.9140893470790378
60,0.01,3,20,S2_UCG,0.9722222222222222,183762,3,0.9490740740740741,0.9629629629629629,0.9722222222222222
60,0.01,3,20,S3_TOPO,0.9509043927648578,146430,3,0.9224806201550387,0.9483204134366925,0.9509043927648578
60,0.01,3,50,S1_MIT,0.9518900343642611,230467,3,0.7955326460481099,0.9089347079037801,0.9518900343642611
60,0.01,3,50,S2_UCG,0.9791666666666666,230508,3,0.9490740740740741,0.9722222222222222,0.9791666666666666
60,0.01,3,50,S3_TOPO,0.9664082687338501,184914,3,0.9224806201550387,0.9638242894056848,0.9664082687338501
60,0.02,1,5,S1_MIT,0.7955326460481099,90557,1,0.7955326460481099,,
60,0.02,1,5,S2_UCG,0.9490740740740741,74407,1,0.9490740740740741,,
60,0.02,1,5,S3_TOPO,0.9224806201550387,74143,1,0.9224806201550387,,
60,0.02,1,10,S1_MIT,0.7955326460481099,90557,1,0.7955326460481099,,
60,0.02,1,10,S2_UCG,0.9490740740740741,74407,1,0.9490740740740741,,
60,0.02,1,10,S3_TOPO,0.9224806201550387,74143,1,0.9224806201550387,,
60,0.02,1,20,S1_MIT,0.7955326460481099,90557,1,0.7955326460481099,,
60,0.02,1,20,S2_UCG,0.9490740740740741,74407,1,0.9490740740740741,,
60,0.02,1,20,S3_TOPO,0.9224806201550387,74143,1,0.9224806201550387,,
60,0.02,1,50,S1_MIT,0.7955326460481099,90557,1,0.7955326460481099,,
60,0.02,1,50,S2_UCG,0.9490740740740741,74407,1,0.9490740740740741,,
60,0.02,1,50,S3_TOPO,0.9224806201550387,74143,1,0.9224806201550387,,
60,0.02,2,5,S1_MIT,0.8350515463917526,121487,2,0.7955326460481099,0.8350515463917526,
60,0.02,2,5,S2_UCG,0.9560185185185185,112419,2,0.9490740740740741,0.9560185185185185,
60,0.02,2,5,S3_TOPO,0.9302325581395349,100608,2,0.9224806201550387,0.9302325581395349,
60,0.02,2,10,S1_MIT,0.8436426116838488,152048,2,0.7955326460481099,0.8436426116838488,
60,0.02,2,10,S2_UCG,0.9629629629629629,132569,2,0.9490740740740741,0.9629629629629629,
60,0.02,2,10,S3_TOPO,0.9354005167958657,112479,2,0.9224806201550387,0.9354005167958657,
60,0.02,2,20,S1_MIT,0.8711340206185567,170930,2,0.7955326460481099,0.8711340206185567,
60,0.02,2,20,S2_UCG,0.9629629629629629,159578,2,0.9490740740740741,0.9629629629629629,
60,0.02,2,20,S3_TOPO,0.9483204134366925,123850,2,0.9224806201550387,0.9483204134366925,
60,0.02,2,50,S1_MIT,0.9089347079037801,208061,2,0.7955326460481099,0.9089347079037801,
60,0.02,2,50,S2_UCG,0.9722222222222222,206410,2,0.9490740740740741,0.9722222222222222,
60,0.02,2,50,S3_TOPO,0.9638242894056848,152123,2,0.9224806201550387,0.9638242894056848,
60,0.02,3,5,S1_MIT,0.8350515463917526,141877,3,0.7955326460481099,0.8350515463917526,0.8350515463917526
60,0.02,3,5,S2_UCG,0.9606481481481481,129132,3,0.9490740740740741,0.9560185185185185,0.9606481481481481
60,0.02,3,5,S3_TOPO,0.9302325581395349,111563,3,0.9224806201550387,0.9302325581395349,0.9302325581395349
60,0.02,3,10,S1_MIT,0.8797250859106529,173170,3,0.7955326460481099,0.8436426116838488,0.8797250859106529
60,0.02,3,10,S2_UCG,0.9699074074074074,157178,3,0.9490740740740741,0.9629629629629629,0.9699074074074074
60,0.02,3,10,S3_TOPO,0.9354005167958657,128864,3,0.9224806201550387,0.9354005167958657,0.9354005167958657
60,0.02,3,20,S1_MIT,0.9140893470790378,193291,3,0.7955326460481099,0.8711340206185567,0.9140893470790378
60,0.02,3,20,S2_UCG,0.9722222222222222,183762,3,0.9490740740740741,0.9629629629629629,0.9722222222222222
60,0.02,3,20,S3_TOPO,0.9509043927648578,146430,3,0.9224806201550387,0.9483204134366925,0.9509043927648578
60,0.02,3,50,S1_MIT,0.9518900343642611,230467,3,0.7955326460481099,0.9089347079037801,0.9518900343642611
60,0.02,3,50,S2_UCG,0.9791666666666666,230508,3,0.9490740740740741,0.9722222222222222,0.9791666666666666
60,0.02,3,50,S3_TOPO,0.9664082687338501,184914,3,0.9224806201550387,0.9638242894056848,0.9664082687338501
60,0.05,1,5,S1_MIT,0.7955326460481099,90557,1,0.7955326460481099,,
60,0.05,1,5,S2_UCG,0.9490740740740741,74407,1,0.9490740740740741,,
60,0.05,1,5,S3_TOPO,0.9224806201550387,74143,1,0.9224806201550387,,
60,0.05,1,10,S1_MIT,0.7955326460481099,90557,1,0.7955326460481099,,
60,0.05,1,10,S2_UCG,0.9490740740740741,74407,1,0.9490740740740741,,
60,0.05,1,10,S3_TOPO,0.9224806201550387,74143,1,0.9224806201550387,,
60,0.05,1,20,S1_MIT,0.7955326460481099,90557,1,0.7955326460481099,,
60,0.05,1,20,S2_UCG,0.9490740740740741,74407,1,0.9490740740740741,,
60,0.05,1,20,S3_TOPO,0.9224806201550387,74143,1,0.9224806201550387,,
60,0.05,1,50,S1_MIT,0.7955326460481099,90557,1,0.7955326460481099,,
60,0.05,1,50,S2_UCG,0.9490740740740741,74407,1,0.9490740740740741,,
60,0.05,1,50,S3_TOPO,0.9224806201550387,74143,1,0.9224806201550387,,
60,0.05,2,5,S1_MIT,0.8350515463917526,121487,2,0.7955326460481099,0.8350515463917526,
60,0.05,2,5,S2_UCG,0.9560185185185185,112419,2,0.9490740740740741,0.9560185185185185,
60,0.05,2,5,S3_TOPO,0.9302325581395349,100608,2,0.9224806201550387,0.9302325581395349,
60,0.05,2,10,S1_MIT,0.8436426116838488,152048,2,0.7955326460481099,0.8436426116838488,
60,0.05,2,10,S2_UCG,0.9629629629629629,132569,2,0.9490740740740741,0.9629629629629629,
60,0.05,2,10,S3_TOPO,0.9354005167958657,112479,2,0.9224806201550387,0.9354005167958657,
60,0.05,2,20,S1_MIT,0.8711340206185567,170930,2,0.7955326460481099,0.8711340206185567,
60,0.05,2,20,S2_UCG,0.9629629629629629,159578,2,0.9490740740740741,0.9629629629629629,
60,0.05,2,20,S3_TOPO,0.9483204134366925,123850,2,0.9224806201550387,0.9483204134366925,
60,0.05,2,50,S1_MIT,0.9089347079037801,208061,2,0.7955326460481099,0.9089347079037801,
60,0.05,2,50,S2_UCG,0.9722222222222222,206410,2,0.9490740740740741,0.9722222222222222,
60,0.05,2,50,S3_TOPO,0.9638242894056848,152123,2,0.9224806201550387,0.9638242894056848,
60,0.05,3,5,S1_MIT,0.8350515463917526,141877,3,0.7955326460481099,0.8350515463917526,0.8350515463917526
60,0.05,3,5,S2_UCG,0.9606481481481481,129132,3,0.9490740740740741,0.9560185185185185,0.9606481481481481
60,0.05,3,5,S3_TOPO,0.9302325581395349,111563,3,0.9224806201550387,0.9302325581395349,0.9302325581395349
60,0.05,3,10,S1_MIT,0.8797250859106529,173170,3,0.7955326460481099,0.8436426116838488,0.8797250859106529
60,0.05,3,10,S2_UCG,0.9699074074074074,157178,3,0.9490740740740741,0.9629629629629629,0.9699074074074074
60,0.05,3,10,S3_TOPO,0.9354005167958657,128864,3,0.9224806201550387,0.9354005167958657,0.9354005167958657
60,0.05,3,20,S1_MIT,0.9140893470790378,193291,3,0.7955326460481099,0.8711340206185567,0.9140893470790378
60,0.05,3,20,S2_UCG,0.9722222222222222,183762,3,0.9490740740740741,0.9629629629629629,0.9722222222222222
60,0.05,3,20,S3_TOPO,0.9509043927648578,146430,3,0.9224806201550387,0.9483204134366925,0.9509043927648578
60,0.05,3,50,S1_MIT,0.9518900343642611,230467,3,0.7955326460481099,0.9089347079037801,0.9518900343642611
60,0.05,3,50,S2_UCG,0.9791666666666666,230508,3,0.9490740740740741,0.9722222222222222,0.9791666666666666
60,0.05,3,50,S3_TOPO,0.9664082687338501,184914,3,0.9224806201550387,0.9638242894056848,0.9664082687338501
60,0.1,1,5,S1_MIT,0.7955326460481099,90557,1,0.7955326460481099,,
60,0.1,1,5,S2_UCG,0.9490740740740741,74407,1,0.9490740740740741,,
60,0.1,1,5,S3_TOPO,0.9224806201550387,74143,1,0.9224806201550387,,
60,0.1,1,10,S1_MIT,0.7955326460481099,90557,1,0.7955326460481099,,
60,0.1,1,10,S2_UCG,0.9490740740740741,74407,1,0.9490740740740741,,
60,0.1,1,10,S3_TOPO,0.9224806201550387,74143,1,0.9224806201550387,,
60,0.1,1,20,S1_MIT,0.7955326460481099,90557,1,0.7955326460481099,,
60,0.1,1,20,S2_UCG,0.9490740740740741,74407,1,0.9490740740740741,,
60,0.1,1,20,S3_TOPO,0.9224806201550387,74143,1,0.9224806201550387,,
60,0.1,1,50,S1_MIT,0.7955326460481099,90557,1,0.7955326460481099,,
60,0.1,1,50,S2_UCG,0.9490740740740741,74407,1,0.9490740740740741,,
60,0.1,1,50,S3_TOPO,0.9224806201550387,74143,1,0.9224806201550387,,
60,0.1,2,5,S1_MIT,0.8350515463917526,121487,2,0.7955326460481099,0.8350515463917526,
60,0.1,2,5,S2_UCG,0.9560185185185185,112419,2,0.9490740740740741,0.9560185185185185,
60,0.1,2,5,S3_TOPO,0.9302325581395349,100608,2,0.9224806201550387,0.9302325581395349,
60,0.1,2,10,S1_MIT,0.8436426116838488,152048,2,0.7955326460481099,0.8436426116838488,
60,0.1,2,10,S2_UCG,0.9629629629629629,132569,2,0.9490740740740741,0.9629629629629629,
60,0.1,2,10,S3_TOPO,0.9354005167958657,112479,2,0.9224806201550387,0.9354005167958657,
60,0.1,2,20,S1_MIT,0.8711340206185567,170930,2,0.7955326460481099,0.8711340206185567,
60,0.1,2,20,S2_UCG,0.9629629629629629,159578,2,0.9490740740740741,0.9629629629629629,
60,0.1,2,20,S3_TOPO,0.9483204134366925,123850,2,0.9224806201550387,0.9483204134366925,
60,0.1,2,50,S1_MIT,0.9089347079037801,208061,2,0.7955326460481099,0.9089347079037801,
60,0.1,2,50,S2_UCG,0.9722222222222222,206410,2,0.9490740740740741,0.9722222222222222,
60,0.1,2,50,S3_TOPO,0.9638242894056848,152123,2,0.9224806201550387,0.9638242894056848,
60,0.1,3,5,S1_MIT,0.8350515463917526,141877,3,0.7955326460481099,0.8350515463917526,0.8350515463917526
60,0.1,3,5,S2_UCG,0.9606481481481481,129132,3,0.9490740740740741,0.9560185185185185,0.9606481481481481
60,0.1,3,5,S3_TOPO,0.9302325581395349,111563,3,0.9224806201550387,0.9302325581395349,0.9302325581395349
60,0.1,3,10,S1_MIT,0.8797250859106529,173170,3,0.7955326460481099,0.8436426116838488,0.8797250859106529
60,0.1,3,10,S2_UCG,0.9699074074074074,157178,3,0.9490740740740741,0.9629629629629629,0.9699074074074074
60,0.1,3,10,S3_TOPO,0.9354005167958657,128864,3,0.9224806201550387,0.9354005167958657,0.9354005167958657
60,0.1,3,20,S1_MIT,0.9140893470790378,193291,3,0.7955326460481099,0.8711340206185567,0.9140893470790378
60,0.1,3,20,S2_UCG,0.9722222222222222,183762,3,0.9490740740740741,0.9629629629629629,0.9722222222222222
60,0.1,3,20,S3_TOPO,0.9509043927648578,146430,3,0.9224806201550387,0.9483204134366925,0.9509043927648578
60,0.1,3,50,S1_MIT,0.9518900343642611,230467,3,0.7955326460481099,0.9089347079037801,0.9518900343642611
60,0.1,3,50,S2_UCG,0.9791666666666666,230508,3,0.9490740740740741,0.9722222222222222,0.9791666666666666
60,0.1,3,50,S3_TOPO,0.9664082687338501,184914,3,0.9224806201550387,0.9638242894056848,0.9664082687338501
60,0.2,1,5,S1_MIT,0.7955326460481099,90557,1,0.7955326460481099,,
60,0.2,1,5,S2_UCG,0.9490740740740741,74407,1,0.9490740740740741,,
60,0.2,1,5,S3_TOPO,0.9224806201550387,74143,1,0.9224806201550387,,
60,0.2,1,10,S1_MIT,0.7955326460481099,90557,1,0.7955326460481099,,
60,0.2,1,10,S2_UCG,0.9490740740740741,74407,1,0.9490740740740741,,
60,0.2,1,10,S3_TOPO,0.9224806201550387,74143,1,0.9224806201550387,,
60,0.2,1,20,S1_MIT,0.7955326460481099,90557,1,0.7955326460481099,,
60,0.2,1,20,S2_UCG,0.9490740740740741,74407,1,0.9490740740740741,,
60,0.2,1,20,S3_TOPO,0.9224806201550387,74143,1,0.9224806201550387,,
60,0.2,1,50,S1_MIT,0.7955326460481099,90557,1,0.7955326460481099,,
60,0.2,1,50,S2_UCG,0.9490740740740741,74407,1,0.9490740740740741,,
60,0.2,1,50,S3_TOPO,0.9224806201550387,74143,1,0.9224806201550387,,
60,0.2,2,5,S1_MIT,0.8350515463917526,121487,2,0.7955326460481099,0.8350515463917526,
60,0.2,2,5,S2_UCG,0.9560185185185185,112419,2,0.9490740740740741,0.9560185185185185,
60,0.2,2,5,S3_TOPO,0.9302325581395349,100608,2,0.9224806201550387,0.9302325581395349,
60,0.2,2,10,S1_MIT,0.8436426116838488,152048,2,0.7955326460481099,0.8436426116838488,
60,0.2,2,10,S2_UCG,0.9629629629629629,132569,2,0.9490740740740741,0.9629629629629629,
60,0.2,2,10,S3_TOPO,0.9354005167958657,112479,2,0.9224806201550387,0.9354005167958657,
60,0.2,2,20,S1_MIT,0.8711340206185567,170930,2,0.7955326460481099,0.8711340206185567,
60,0.2,2,20,S2_UCG,0.9629629629629629,159578,2,0.9490740740740741,0.9629629629629629,
60,0.2,2,20,S3_TOPO,0.9483204134366925,123850,2,0.9224806201550387,0.9483204134366925,
60,0.2,2,50,S1_MIT,0.9089347079037801,208061,2,0.7955326460481099,0.9089347079037801,
60,0.2,2,50,S2_UCG,0.9722222222222222,206410,2,0.9490740740740741,0.9722222222222222,
60,0.2,2,50,S3_TOPO,0.9638242894056848,152123,2,0.9224806201550387,0.9638242894056848,
60,0.2,3,5,S1_MIT,0.8350515463917526,141877,3,0.7955326460481099,0.8350515463917526,0.8350515463917526
60,0.2,3,5,S2_UCG,0.9606481481481481,129132,3,0.9490740740740741,0.9560185185185185,0.9606481481481481
60,0.2,3,5,S3_TOPO,0.9302325581395349,111563,3,0.9224806201550387,0.9302325581395349,0.9302325581395349
60,0.2,3,10,S1_MIT,0.8797250859106529,173170,3,0.7955326460481099,0.8436426116838488,0.8797250859106529
60,0.2,3,10,S2_UCG,0.9699074074074074,157178,3,0.9490740740740741,0.9629629629629629,0.9699074074074074
60,0.2,3,10,S3_TOPO,0.9354005167958657,128864,3,0.9224806201550387,0.9354005167958657,0.9354005167958657
60,0.2,3,20,S1_MIT,0.9140893470790378,193291,3,0.7955326460481099,0.8711340206185567,0.9140893470790378
60,0.2,3,20,S2_UCG,0.9722222222222222,183762,3,0.9490740740740741,0.9629629629629629,0.9722222222222222
60,0.2,3,20,S3_TOPO,0.9509043927648578,146430,3,0.9224806201550387,0.9483204134366925,0.9509043927648578
60,0.2,3,50,S1_MIT,0.9518900343642611,230467,3,0.7955326460481099,0.9089347079037801,0.9518900343642611
60,0.2,3,50,S2_UCG,0.9791666666666666,230508,3,0.9490740740740741,0.9722222222222222,0.9791666666666666
60,0.2,3,50,S3_TOPO,0.9664082687338501,184914,3,0.9224806201550387,0.9638242894056848,0.9664082687338501
70,0.01,1,5,S1_MIT,0.8350515463917526,106180,1,0.8350515463917526,,
70,0.01,1,5,S2_UCG,0.9606481481481481,87766,1,0.9606481481481481,,
70,0.01,1,5,S3_TOPO,0.9354005167958657,80558,1,0.9354005167958657,,
70,0.01,1,10,S1_MIT,0.8350515463917526,106180,1,0.8350515463917526,,
70,0.01,1,10,S2_UCG,0.9606481481481481,87766,1,0.9606481481481481,,
70,0.01,1,10,S3_TOPO,0.9354005167958657,80558,1,0.9354005167958657,,
70,0.01,1,20,S1_MIT,0.8350515463917526,106180,1,0.8350515463917526,,
70,0.01,1,20,S2_UCG,0.9606481481481481,87766,1,0.9606481481481481,,
70,0.01,1,20,S3_TOPO,0.9354005167958657,80558,1,0.9354005167958657,,
70,0.01,1,50,S1_MIT,0.8350515463917526,106180,1,0.8350515463917526,,
70,0.01,1,50,S2_UCG,0.9606481481481481,87766,1,0.9606481481481481,,
70,0.01,1,50,S3_TOPO,0.9354005167958657,80558,1,0.9354005167958657,,
70,0.01,2,5,S1_MIT,0.865979381443299,139215,2,0.8350515463917526,0.865979381443299,
70,0.01,2,5,S2_UCG,0.9675925925925926,121996,2,0.9606481481481481,0.9675925925925926,
70,0.01,2,5,S3_TOPO,0.9457364341085271,110735,2,0.9354005167958657,0.9457364341085271,
70,0.01,2,10,S1_MIT,0.8745704467353952,167548,2,0.8350515463917526,0.8745704467353952,
70,0.01,2,10,S2_UCG,0.9675925925925926,138256,2,0.9606481481481481,0.9675925925925926,
70,0.01,2,10,S3_TOPO,0.9509043927648578,123405,2,0.9354005167958657,0.9509043927648578,
70,0.01,2,20,S1_MIT,0.8934707903780069,184896,2,0.8350515463917526,0.8934707903780069,
70,0.01,2,20,S2_UCG,0.9699074074074074,167137,2,0.9606481481481481,0.9699074074074074,
70,0.01,2,20,S3_TOPO,0.9638242894056848,137761,2,0.9354005167958657,0.9638242894056848,
70,0.01,2,50,S1_MIT,0.9209621993127147,217968,2,0.8350515463917526,0.9209621993127147,
70,0.01,2,50,S2_UCG,0.9791666666666666,211412,2,0.9606481481481481,0.9791666666666666,
70,0.01,2,50,S3_TOPO,0.9689922480620154,162254,2,0.9354005167958657,0.9689922480620154,
70,0.01,3,5,S1_MIT,0.865979381443299,163414,3,0.8350515463917526,0.865979381443299,0.865979381443299
70,0.01,3,5,S2_UCG,0.9675925925925926,139986,3,0.9606481481481481,0.9675925925925926,0.9675925925925926
70,0.01,3,5,S3_TOPO,0.9457364341085271,122450,3,0.9354005167958657,0.9457364341085271,0.9457364341085271
70,0.01,3,10,S1_MIT,0.9347079037800687,187098,3,0.8350515463917526,0.8745704467353952,0.9347079037800687
